0.01141	41.0
0.00893	41.0
0.01237	41.0
0.011	41.0
0.011	41.0
0.00921	41.05
0.009228	41.128
0.009266	41.299
0.01043	41.3
0.009316	41.523
0.009346	41.658
0.00936	41.72
0.009376	41.793
0.009393	41.869
0.009393	41.869
0.0094	41.9
0.009413	41.959
0.01036	42.0
0.00964	42.98
0.01	43.0
0.01	43.0
0.00965	43.02
0.00965	43.02
0.009757	43.503
0.009777	43.593
0.0098	43.7
0.009843	43.89
0.009867	43.998
0.010493	44.0
0.00897	44.0
0.01012	44.0
0.0262	44.0
0.009893	44.114
0.009893	44.114
0.00999	44.55
0.0158	45.0
0.01	45.0
0.01	45.0
0.01	45.0
0.01	45.0
0.0088	45.0
0.01	45.0
0.0159	45.0
0.01	45.0
0.01	45.0
0.01	45.0
0.01	45.0
0.0101	45.04
0.010108	45.0804
0.010124	45.1523
0.010142	45.2332
0.01015	45.269
0.010167	45.3456
0.010187	45.4355
0.0102	45.49
0.0102	45.49
0.01025	45.719
0.011224	46.0
0.01272	46.0
0.014	46.0
0.0104	46.0
0.016	46.0
0.0104	46.39
0.0104	46.39
0.010404	46.4109
0.010441	46.5773
0.01433	47.0
0.013189	47.0
0.010621	47.3867
0.01063	47.427
0.01063	47.427
0.010694	47.715
0.010737	47.9085
0.010344	48.0
0.01299	48.0
0.01322	48.0
0.0137	48.0
0.010834	48.3448
0.01087	48.507
0.01088	48.552
0.0109	48.64
0.0109	48.64
0.010914	48.7048
0.010921	48.7362
0.011639	49.0
0.010981	49.0062
0.010998	49.0827
0.010998	49.0827
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011	49.1
0.011058	49.3527
0.0111	49.54
0.0111	49.54
0.011128	49.6678
0.011128	49.6678
0.011174	49.8748
0.011191	49.9513
0.0112	49.99
0.011201	49.9964
0.01577	50.0
0.015	50.0
0.0156	50.0
0.011294	50.415
0.0113	50.44
0.0113	50.44
0.011325	50.5546
0.011441	51.0769
0.011471	51.212
0.011	51.34
0.011548	51.5587
0.011565	51.6353
0.0116	51.79
0.0116	51.79
0.011625	51.9055
0.01719	52.0
0.01464	52.0
0.0116	52.0
0.0117	52.24
0.0117	52.24
0.011755	52.4911
0.011755	52.4911
0.0118	52.69
0.011838	52.8651
0.0132	53.0
0.01622	53.0
0.0119	53.14
0.011952	53.3788
0.011972	53.4689
0.011972	53.4689
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012	53.6
0.012012	53.6492
0.012085	53.9782
0.014734	54.0
0.01306	54.0
0.01269	54.0
0.01372	54.0
0.01422	54.0
0.0197	54.0
0.02741	54.0
0.0121	54.05
0.012122	54.1449
0.012128	54.172
0.012129	54.1765
0.012158	54.3072
0.012272	54.8211
0.01512	55.0
0.0141	55.0
0.0152	55.0
0.01392	55.0
0.012762	55.0
0.0124	55.4
0.012454	55.6418
0.01246	55.669
0.012465	55.6914
0.012509	55.8898
0.012512	55.9034
0.014885	56.0
0.013012	56.0
0.01496	56.0
0.01354	56.0
0.0135	56.0
0.012549	56.0703
0.01257	56.165
0.0127	56.75
0.0127	56.75
0.012725	56.8642
0.01274	56.932
0.01388	57.0
0.0155	57.0
0.016251	57.0
0.0155	57.0
0.01728	57.0
0.017792	57.0
0.013	57.0
0.016	57.0
0.018	57.0
0.01732	57.0
0.012797	57.189
0.012826	57.3199
0.012872	57.5275
0.012887	57.5952
0.0129	57.65
0.0129	57.65
0.012909	57.6944
0.012942	57.8434
0.01538	58.0
0.01774	58.0
0.01765	58.0
0.016463	58.0
0.018	58.0
0.0204	58.0
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013	58.1
0.013059	58.3714
0.013079	58.4617
0.0131	58.56
0.0131	58.56
0.013109	58.5971
0.01502	59.0
0.01667	59.0
0.0162	59.0
0.013269	59.3195
0.013279	59.3646
0.013344	59.6581
0.01335	59.685
0.013356	59.7123
0.0134	59.91
0.0134	59.91
0.0134	59.91
0.01744	60.0
0.014277	60.0
0.01343	60.047
0.013493	60.331
0.0135	60.36
0.0135	60.36
0.0135	60.36
0.013581	60.7285
0.0136	60.81
0.016335	61.0
0.01731	61.0
0.013696	61.2481
0.013696	61.2481
0.0137	61.27
0.013706	61.2933
0.013753	61.5056
0.013756	61.5192
0.013763	61.5508
0.013763	61.5508
0.01377	61.582
0.013786	61.6547
0.013794	61.6909
0.013286	62.0
0.014046	62.0
0.01574	62.0
0.01057	62.0
0.015874	62.0
0.018	62.0
0.01447	62.0
0.013896	62.1518
0.013896	62.1518
0.0139	62.17
0.0139	62.17
0.01391	62.215
0.013916	62.2422
0.013923	62.2739
0.01393	62.305
0.01399	62.577
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.014	62.6
0.01401	62.667
0.014023	62.7258
0.014026	62.7394
0.015337	63.0
0.014627	63.0
0.015501	63.0
0.0141	63.07
0.01411	63.119
0.014123	63.1779
0.0142	63.53
0.014223	63.63
0.014233	63.6752
0.014257	63.7838
0.01427	63.843
0.0143	63.98
0.01444	64.0
0.015871	64.0
0.012879	64.0
0.013539	64.0
0.017559	64.0
0.01518	64.0
0.01431	64.023
0.014343	64.1727
0.014367	64.2812
0.014397	64.4169
0.01444	64.611
0.014453	64.6702
0.0145	64.88
0.0145	64.88
0.014527	65.0049
0.014547	65.0954
0.01455	65.109
0.014553	65.1225
0.014567	65.1859
0.01458	65.245
0.01459	65.29
0.0146	65.34
0.01463	65.471
0.014632	65.4799
0.014643	65.5297
0.01469	65.742
0.0147	65.79
0.0147	65.79
0.01647	66.0
0.0164	66.0
0.01631	66.0
0.01756	66.0
0.01587	66.0
0.014774	66.1225
0.0148	66.24
0.014827	66.3623
0.014834	66.394
0.01486	66.512
0.014897	66.6791
0.0149	66.69
0.014903	66.7063
0.025007	67.0
0.01759	67.0
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015	67.1
0.015007	67.177
0.01501	67.191
0.01503	67.281
0.01503	67.281
0.015034	67.2993
0.0151	67.6
0.01512	67.689
0.01512	67.689
0.01514	67.779
0.01517	67.915
0.015184	67.9784
0.015567	68.0
0.01886	68.0
0.01815	68.0
0.0152	68.05
0.015207	68.0825
0.01523	68.187
0.015244	68.2501
0.015254	68.2954
0.0153	68.5
0.015347	68.7165
0.015347	68.7165
0.01536	68.775
0.015371	68.8252
0.0154	68.96
0.02	69.0
0.015427	69.0789
0.015457	69.2148
0.015487	69.3507
0.0155	69.41
0.0155	69.41
0.0155	69.41
0.0155	69.41
0.015511	69.4594
0.015514	69.473
0.015561	69.6859
0.015577	69.7584
0.01558	69.772
0.015584	69.7901
0.0156	69.86
0.018026	70.0
0.016455	70.0
0.01752	70.0
0.017195	70.0
0.018126	70.0
0.01905	70.0
0.01677	70.0
0.01807	70.0
0.016	70.0
0.014	70.0
0.015651	70.0937
0.015654	70.1073
0.015657	70.1209
0.015661	70.139
0.015707	70.3475
0.015728	70.4426
0.015798	70.7599
0.0158	70.77
0.0158	70.77
0.0158	70.77
0.015844	70.9683
0.016725	71.0
0.015881	71.0
0.01851	71.0
0.015854	71.0137
0.01588	71.132
0.01588	71.132
0.015881	71.136
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016	71.7
0.016011	71.7253
0.017432	72.0
0.0293	72.0
0.0162	72.0
0.02	72.0
0.0294	72.0
0.016081	72.0427
0.0161	72.13
0.0161	72.13
0.0161	72.13
0.016138	72.3012
0.016151	72.3601
0.016151	72.3601
0.016161	72.4055
0.016165	72.4236
0.016165	72.4236
0.016188	72.5279
0.016195	72.5596
0.0162	72.58
0.0162	72.58
0.0162	72.58
0.016208	72.6186
0.016228	72.7093
0.016254	72.8272
0.016268	72.8907
0.016288	72.9814
0.016291	72.995
0.0163	73.04
0.016317	73.1129
0.016341	73.2218
0.016348	73.2535
0.01635	73.263
0.016355	73.2853
0.016385	73.4214
0.0164	73.49
0.0164	73.49
0.0164	73.49
0.0164	73.49
0.016401	73.4939
0.016401	73.4939
0.016405	73.5121
0.016448	73.7072
0.01646	73.762
0.016471	73.8115
0.016481	73.8569
0.0165	73.94
0.0165	73.94
0.0165	73.94
0.0165	73.94
0.014066	74.0
0.021118	74.0
0.02272	74.0
0.0194	74.0
0.0161	74.0
0.016545	74.1472
0.016555	74.1926
0.016575	74.2833
0.016598	74.3877
0.0166	74.4
0.016632	74.542
0.016635	74.5556
0.016648	74.6146
0.01665	74.624
0.01667	74.714
0.016708	74.8869
0.016724	74.9595
0.016732	74.9958
0.02843	75.0
0.01797	75.0
0.02261	75.0
0.016738	75.023
0.016752	75.0865
0.0168	75.3
0.016805	75.3271
0.016818	75.3861
0.016835	75.4633
0.016835	75.4633
0.01684	75.486
0.016855	75.5541
0.016875	75.6448
0.016888	75.7038
0.0169	75.76
0.01694	75.94
0.016945	75.9626
0.016952	75.9944
0.01914	76.0
0.01851	76.0
0.01983	76.0
0.02	76.0
0.016982	76.1306
0.016992	76.176
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.019	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017	76.2
0.017005	76.235
0.017008	76.2486
0.01702	76.303
0.017035	76.3712
0.017051	76.4439
0.017067	76.5165
0.017072	76.5392
0.017075	76.5528
0.0171	76.67
0.0171	76.67
0.017155	76.9161
0.017159	76.9343
0.017159	76.9343
0.0186	77.0
0.0172	77.12
0.01721	77.166
0.017222	77.2204
0.01723	77.257
0.017233	77.2703
0.017239	77.2976
0.01724	77.302
0.01724	77.302
0.01724	77.302
0.017269	77.4339
0.017282	77.4929
0.017285	77.5065
0.01729	77.529
0.0173	77.57
0.0173	77.57
0.0173	77.57
0.0173	77.57
0.0173	77.57
0.017312	77.6292
0.017349	77.7972
0.017375	77.9153
0.017382	77.9471
0.02145	78.0
0.015818	78.0
0.0174	78.03
0.0174	78.03
0.017402	78.038
0.017405	78.0516
0.017405	78.0516
0.017459	78.2969
0.0175	78.48
0.0175	78.48
0.017519	78.5695
0.017522	78.5832
0.017535	78.6422
0.017542	78.6741
0.017549	78.7059
0.017555	78.7331
0.017582	78.8558
0.017589	78.8876
0.0176	78.94
0.0265	79.0
0.01312	79.0
0.02618	79.0
0.017619	79.0239
0.017646	79.1466
0.017646	79.1466
0.017649	79.1603
0.017686	79.3284
0.017706	79.4193
0.01775	79.619
0.017789	79.7966
0.0178	79.85
0.0178	79.85
0.01782	79.937
0.019207	80.0
0.0173	80.0
0.01993	80.0
0.0188	80.0
0.017869	80.1602
0.017892	80.2648
0.017896	80.283
0.0179	80.3
0.0179	80.3
0.017906	80.3284
0.01796	80.574
0.017969	80.6149
0.017989	80.7058
0.018	80.8
0.018	80.8
0.018	80.8
0.017	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.017	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.018	80.8
0.01801	80.801
0.018019	80.8422
0.018056	81.0104
0.018076	81.1014
0.0181	81.21
0.0181	81.21
0.0181	81.21
0.018129	81.3424
0.018146	81.4197
0.01815	81.438
0.018173	81.5425
0.018201	81.6699
0.0182	81.67
0.018204	81.6835
0.018206	81.6926
0.018206	81.6926
0.018229	81.7972
0.020584	82.0
0.01944	82.0
0.01967	82.0
0.018283	82.0428
0.0183	82.12
0.0183	82.12
0.018313	82.1793
0.018313	82.1793
0.018346	82.3294
0.018359	82.3885
0.018393	82.5432
0.018396	82.5569
0.0184	82.58
0.0184	82.58
0.0184	82.58
0.0184	82.58
0.0184	82.58
0.018416	82.6479
0.01842	82.666
0.018479	82.9345
0.0185	83.03
0.0185	83.03
0.0185	83.03
0.01853	83.167
0.018553	83.2712
0.018556	83.2849
0.018576	83.3759
0.01859	83.44
0.018596	83.4669
0.0186	83.49
0.0186	83.49
0.0186	83.49
0.0186	83.49
0.0186	83.49
0.018606	83.5124
0.018606	83.5124
0.018623	83.5898
0.018653	83.7263
0.01866	83.758
0.0187	83.94
0.0187	83.94
0.0187	83.94
0.0187	83.94
0.016341	84.0
0.018796	84.3772
0.0188	84.4
0.01973	84.45
0.0189	84.85
0.018906	84.878
0.018906	84.878
0.018913	84.9098
0.018923	84.9554
0.018926	84.969
0.018926	84.969
0.0199	85.0
0.024	85.0
0.01895	85.078
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.018	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019	85.3
0.019001	85.3105
0.01902	85.397
0.019043	85.5018
0.0191	85.76
0.019107	85.7932
0.019117	85.8388
0.019163	86.0483
0.01918	86.126
0.0192	86.22
0.0192	86.22
0.0192	86.22
0.0192	86.22
0.019213	86.276
0.019227	86.3398
0.01924	86.399
0.01926	86.49
0.01927	86.536
0.01928	86.581
0.01929	86.627
0.0193	86.67
0.0193	86.67
0.0193	86.67
0.01931	86.718
0.01932	86.763
0.01933	86.809
0.01936	86.946
0.01936	86.946
0.020071	87.0
0.019417	87.2054
0.01945	87.356
0.0195	87.58
0.0195	87.58
0.019507	87.6154
0.019512	87.6382
0.019513	87.6428
0.019544	87.7841
0.017006	88.0
0.02362	88.0
0.019597	88.0256
0.0196	88.04
0.0196	88.04
0.0196	88.04
0.019623	88.1441
0.01966	88.313
0.019685	88.4267
0.01969	88.449
0.0197	88.5
0.019707	88.527
0.01976	88.769
0.019777	88.846
0.0198	88.95
0.019804	88.9691
0.02127	89.0
0.02343	89.0
0.019827	89.074
0.01986	89.224
0.019864	89.2427
0.01989	89.361
0.0199	89.41
0.01991	89.452
0.01991	89.452
0.019914	89.4706
0.01992	89.498
0.01993	89.544
0.01993	89.544
0.019947	89.6211
0.01998	89.772
0.019987	89.8035
0.020021	89.9586
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.022289	90.0
0.02	90.0
0.02	90.0
0.02725	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02	90.0
0.02004	90.045
0.020057	90.1227
0.020057	90.1227
0.020084	90.2459
0.0201	90.32
0.0201	90.32
0.020104	90.3371
0.02012	90.41
0.02012	90.41
0.020127	90.442
0.020141	90.5058
0.020221	90.8708
0.019333	91.0
0.02281	91.0
0.02025	91.003
0.020254	91.0213
0.0203	91.23
0.0203	91.23
0.0203	91.23
0.0203	91.23
0.020316	91.3041
0.020317	91.3087
0.02033	91.368
0.020334	91.3863
0.020339	91.4091
0.020347	91.4456
0.020397	91.6737
0.0204	91.69
0.0204	91.69
0.020401	91.692
0.02041	91.733
0.020457	91.9475
0.023106	92.0
0.0233	92.0
0.020514	92.2076
0.020538	92.3171
0.02054	92.326
0.020541	92.3308
0.020588	92.5453
0.020588	92.5453
0.02059	92.554
0.0206	92.6
0.020608	92.6366
0.020628	92.7279
0.020661	92.8785
0.020671	92.9242
0.02349	93.0
0.0279	93.0
0.020694	93.0291
0.020698	93.0474
0.020708	93.0931
0.02073	93.193
0.02075	93.285
0.020764	93.3487
0.020768	93.367
0.0208	93.51
0.020811	93.5633
0.020835	93.6728
0.020884	93.8966
0.020888	93.9148
0.020888	93.9148
0.0209	93.97
0.0209	93.97
0.0209	93.97
0.02077	94.0
0.02316	94.0
0.02316	94.0
0.02077	94.0
0.020908	94.0062
0.020961	94.2482
0.020979	94.3304
0.02099	94.381
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021	94.4
0.021008	94.4628
0.021026	94.545
0.021042	94.6181
0.02105	94.655
0.021059	94.6957
0.0211	94.88
0.0211	94.88
0.021101	94.8876
0.02112	94.974
0.021178	95.0
0.02873	95.0
0.02421	95.0
0.030134	95.0
0.03013	95.0
0.0288	95.0
0.0237	95.0
0.021158	95.1479
0.021171	95.2073
0.021191	95.2987
0.021198	95.3306
0.0212	95.34
0.0212	95.34
0.021268	95.6504
0.021275	95.6824
0.021275	95.6824
0.02129	95.751
0.0213	95.8
0.02131	95.842
0.020799	96.0
0.0262	96.0
0.0196	96.0
0.02135	96.025
0.02135	96.025
0.021358	96.0616
0.02139	96.208
0.0214	96.25
0.0214	96.25
0.021401	96.2581
0.021405	96.2764
0.021458	96.5186
0.021465	96.5506
0.021488	96.6557
0.0215	96.71
0.0215	96.71
0.0215	96.71
0.0215	96.71
0.021502	96.7196
0.021515	96.7791
0.021562	96.9939
0.022402	97.0
0.021025	97.0
0.017182	97.0
0.0256	97.0
0.02157	97.03
0.02158	97.076
0.021595	97.1447
0.0216	97.17
0.021612	97.2224
0.021615	97.2361
0.021635	97.3275
0.02168	97.533
0.021692	97.5881
0.021748	97.8441
0.02175	97.853
0.021035	98.0
0.02459	98.0
0.024197	98.0
0.02476	98.0
0.0218	98.08
0.0218	98.08
0.02182	98.173
0.02182	98.173
0.021835	98.2419
0.0219	98.54
0.02193	98.676
0.021958	98.8043
0.022972	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.024	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022	99.0
0.022019	99.0833
0.022039	99.1748
0.022059	99.2662
0.022062	99.28
0.022065	99.2937
0.02208	99.362
0.0221	99.45
0.0221	99.45
0.0221	99.45
0.0221	99.45
0.022109	99.4949
0.02214	99.637
0.022189	99.8609
0.0222	99.91
0.0222	99.91
0.0222	99.91
0.0222	99.91
0.022202	99.9204
0.019233	100.0
0.021905	100.0
0.024	100.0
0.0253	100.0
0.024	100.0
0.022222	100.012
0.022225	100.026
0.02223	100.05
0.022265	100.209
0.022322	100.469
0.02675	101.0
0.024027	101.0
0.024159	101.0
0.022456	101.083
0.022496	101.266
0.022529	101.417
0.022529	101.417
0.022529	101.417
0.022539	101.462
0.022542	101.476
0.022549	101.508
0.022572	101.613
0.022589	101.691
0.0226	101.7
0.0226	101.7
0.022597	101.728
0.022599	101.737
0.022602	101.751
0.022609	101.783
0.022619	101.829
0.022619	101.829
0.022653	101.984
0.0321	102.0
0.022692	102.163
0.022712	102.254
0.022722	102.3
0.022742	102.392
0.0228	102.7
0.022816	102.731
0.022829	102.79
0.022829	102.79
0.022846	102.868
0.022862	102.941
0.022872	102.987
0.026815	103.0
0.02103	103.0
0.02067	103.0
0.03	103.0
0.0295	103.0
0.02288	103.02
0.022886	103.051
0.022891	103.074
0.022919	103.202
0.022919	103.202
0.02298	103.48
0.022999	103.569
0.023006	103.601
0.023026	103.692
0.02303	103.71
0.023049	103.798
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.022538	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.022	104.0
0.0231	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023	104.0
0.023118	104.114
0.023124	104.141
0.023124	104.141
0.023129	104.164
0.023131	104.173
0.023132	104.178
0.023136	104.196
0.02314	104.21
0.023166	104.334
0.023169	104.347
0.023176	104.379
0.0232	104.5
0.0232	104.5
0.0232	104.5
0.023206	104.517
0.023209	104.531
0.023266	104.792
0.02328	104.86
0.0233	104.9
0.023296	104.929
0.023299	104.943
0.023313	105.007
0.023313	105.007
0.023316	105.021
0.023323	105.053
0.023343	105.145
0.023349	105.172
0.023373	105.282
0.023389	105.355
0.023389	105.355
0.0234	105.4
0.0234	105.4
0.0234	105.4
0.02341	105.45
